cell_line,pool,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,phat_FPP,phat_NB,phat_P_FPP,scheme,repeat,fold,split
HPSI0115i-hecn_6,pool3,0.5583161887073551,-2.2220458617152326,0.6548505660033882,3.68876494100582,-0.9519147385557855,-1.629757209625789,1.5610552448763972,-1.6344168426543244,-1.079814660175297,-0.9274261142074393,0.5654596100278552,0.001392757660167131,0.4331476323119777,plain,0,0,train
HPSI0115i-iiyk_2,pool5,1.5522215258032326,-1.6150131578894558,-0.06933326365048093,-0.7313683535827294,-0.02650373525720319,-0.30305884316020265,0.15446337686569847,-1.3507555152612276,0.6680680243740755,0.040605771223689496,0.5298013245033113,0.0,0.47019867549668876,plain,0,0,train
HPSI0115i-iuad_2,pool7,-0.29264904161372685,-4.516596137032728,2.642489571411331,0.15197092597137032,-0.4718993772773245,-1.513267695358004,-0.11656690257835188,-0.16222237825140598,-0.7940103302872873,1.1925158650399694,0.5497382198952879,0.020942408376963352,0.4293193717277487,plain,0,0,train
HPSI0115i-jakt_1,pool2,0.720919129620681,-5.046553260746462,4.21451125619647,2.112065734045804,-0.23391697515974116,-1.8743343196301019,-0.040345896343526755,0.9067094998500558,-2.4466714190870973,-0.2696422984559165,0.6421291053227633,0.010192525481313703,0.347678369195923,plain,0,0,train
HPSI0115i-melw_1,pool5,-0.14842213108712882,-3.1373323749938766,0.9322275552320407,4.980099343623476,0.0031801654137724026,0.3918179826959693,0.5042213879183441,-0.3708380434183371,-0.88426479470461,0.8715684609219401,0.6206896551724138,0.0,0.3793103448275862,plain,0,0,train
HPSI0115i-paim_1,pool1,1.402665469662144,-4.735196754504008,3.3444418775716382,-0.13877490928352915,1.1063190367998306,-1.5600806016155244,-0.8353390419169587,0.4505772393762014,1.0495531560313873,0.0586967530747236,0.549618320610687,0.007633587786259542,0.44274809160305345,plain,0,0,train
HPSI0115i-qecv_2,pool5,3.479098650895553,-2.103713651752808,1.0628886708861227,-0.28360356002155845,-1.5955001491868521,-0.29886603556709906,0.6605655352774248,-1.1861576123489272,0.3761363341855348,-0.056046530940708265,0.48,0.0,0.52,plain,0,0,train
HPSI0115i-quze_6,pool9,0.05506761127910331,1.294975882862496,-1.687629613905559,-0.46795617881321183,0.732012969797955,1.0834105609419287,-0.24706391555138496,0.08936301808026441,0.1420626914842638,0.2860903929664882,0.5473372781065089,0.03994082840236687,0.41272189349112426,plain,0,0,train
HPSI0115i-sehp_2,pool7,0.7091472340487416,-5.03512922455617,3.259159697084628,-1.6287684416651593,-0.7481592948873346,-0.8675429182742992,0.4725574840033672,-0.17230852830465487,0.10362773554615583,0.5439660375206559,0.5789473684210527,0.0,0.42105263157894735,plain,0,0,train
HPSI0115i-tiku_3,pool9,0.6899711215607635,0.7336740686116942,-2.3269765071790185,-0.13050324217941905,0.8607016888261388,1.6107833199510087,-0.19237421752302675,-0.729635938118703,-0.2630040199859305,0.20940853123800837,0.544,0.016,0.44,plain,0,0,train
HPSI0115i-uupc_2,pool7,-0.7730059192501939,-3.1147983332242997,2.0990112522715396,-1.649006723309731,-0.2734601404977762,0.05825961335716505,1.9255808065413085,-1.4501393797512339,0.016230098561997666,0.0038510388299760868,0.5797101449275363,0.043478260869565216,0.37681159420289856,plain,0,0,train
HPSI0115i-zihe_1,pool6,-2.102945848333679,2.511072872469261,-0.39889799512454976,-0.2272700083785901,-2.382744445683156,-2.251733497249376,0.6727342233644016,-1.4641029810210424,0.5760004166144446,-0.19041256769175824,0.5400739827373613,0.09001233045622688,0.36991368680641185,plain,0,0,train
HPSI0214i-datg_2,pool9,2.123268751233536,-1.632027145601276,-1.1471515950109115,0.8493492814474615,1.7961925284904483,3.2057631609390898,1.9419102315640155,-0.9289144205023852,-0.009728831658827746,-1.7812289894080522,0.5002380952380953,0.0002380952380952381,0.49952380952380954,plain,0,0,train
HPSI0214i-eiwy_1,pool1,0.8582841155755139,-6.084221907270928,3.9638460941840727,0.3797550121426869,1.2169079075248226,-0.8851138666938249,1.1302986309290057,0.08776179930580662,1.6772151609674932,0.21995665363631084,0.5864714086471409,0.002789400278940028,0.4107391910739191,plain,0,0,train
HPSI0214i-feec_2,pool4,-2.5913974198225778,4.934267708174337,2.4924867503894865,-1.0367231123436318,0.5768830723262278,0.6632751379489772,-1.0830029774073768,1.0475514735488818,1.0314917305248847,1.1374090911078043,0.5275862068965518,0.2103448275862069,0.2620689655172414,plain,0,0,test
HPSI0214i-feec_2,pool5,-1.985501041975622,3.89418658715046,0.6274851445813971,-0.7449664214332017,-1.710543115650316,-2.1344842127350954,-2.2564459531336065,0.23291042842332507,0.3161873215204485,0.750969101321633,0.5763239875389408,0.1277258566978193,0.29595015576323985,plain,0,0,test
HPSI0214i-giju_3,pool4,1.7129089979072984,-2.8024215476572385,0.4293095143841845,1.434704704688497,0.9717400215151737,2.9817944706414097,2.28934872590796,0.05170199310242236,1.2436086571881257,-0.6944089290386368,0.5402081362346263,0.0,0.4597918637653737,plain,0,0,train
HPSI0214i-heth_1,pool6,-1.8088302858101115,3.1389944068519875,-0.8872154197476741,-0.5004086314179204,-1.2027777878657535,-0.32855739969723746,0.43908930512377653,-0.17385318940903605,0.7157533837625291,-0.5540542084498349,0.5323224261771747,0.09497206703910614,0.37270550678371905,plain,0,0,train
HPSI0214i-pelm_3,pool2,0.8286485901817906,-4.332258963489919,4.335025982782602,1.1150328128462041,0.7143452408027852,-2.705042555885765,-0.7818579441047457,0.37213231165441996,-2.480844861668749,-0.10756550880004757,0.5714791224345365,0.025477707006369428,0.4030431705590941,plain,0,0,train
