cell_line,pool,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,phat_DA,phat_Epen1,phat_FPP,phat_P_FPP,phat_Sert,phat_U_Neur1,phat_U_Neur2,scheme,repeat,fold,split,fit_population
HPSI1014i-nosn_1,pool6,-7.629472126054506,1.3450478282667815,-2.788932277336477,0.9235945317254118,-0.003571558597620434,-0.04529976609509205,-0.22270714201622022,-0.3888944625429427,-0.37213412163158854,0.5069707572726364,0.09774436090225563,0.21804511278195488,0.18045112781954886,0.12030075187969924,0.3533834586466165,0.03007518796992481,0.0,plain,8,2,train,qualifying_only
HPSI1014i-qayj_4,pool5,-2.214189211989932,-3.777419356290227,-0.5146477894205401,-1.9147569274522893,0.07825444889700915,1.3053799815576688,-2.397631120505843,1.2141120214116736,-2.374884670156997,3.0501442774454968,0.4369318181818182,0.02140151515151515,0.08257575757575758,0.06117424242424242,0.3683712121212121,0.02878787878787879,0.0007575757575757576,plain,8,2,train,qualifying_only
HPSI1014i-quls_2,pool3,-2.743710934422569,7.149609452292117,3.4821026111188518,0.4378605691310631,0.9712025695953727,-2.457905917438996,3.0468393563263336,-2.8617774786178036,3.0947667515940327,-2.566046187387055,0.03988803358992302,0.26941917424772566,0.3834849545136459,0.12876137158852344,0.0013995801259622112,0.17424772568229532,0.0027991602519244225,plain,8,2,train,qualifying_only
HPSI1014i-roug_3,pool7,-1.804966782267032,-6.342129694462888,-2.6937343752780896,0.7148858573641881,1.4309887846309375,0.9780219791753434,-0.6734858823910032,0.5799301236097893,-0.4884503183789872,0.5370109190342883,0.3052029571767332,0.0023713209652671224,0.05021620867624494,0.07839308132236016,0.5629794950481238,0.0008369368112707491,0.0,plain,8,2,train,qualifying_only
HPSI1014i-sehl_6,pool6,-7.165701384203826,-8.307344825697083,-2.811951323018905,1.456673524909849,-1.8345220772840003,2.7348666410481477,-2.7202293503183372,-0.035124873348773525,-0.8749369627257395,0.10164324532142699,0.11798636601992658,0.023072889355007866,0.061352910330361825,0.13109596224436287,0.6638699528054536,0.002097535395909806,0.0005243838489774515,plain,8,2,test,qualifying_only
HPSI1014i-tixi_4,pool7,5.004619914758239,2.3145813309114187,1.6368473187610784,0.17221620783806735,0.556420587583441,-1.8929704215078567,0.36164821149186827,-0.2741156945351972,0.210729962533555,-0.1742518162864007,0.45331325301204817,0.04969879518072289,0.3147590361445783,0.0677710843373494,0.09939759036144578,0.015060240963855422,0.0,plain,8,2,train,qualifying_only
HPSI1014i-tuju_1,pool6,-9.126704290982046,6.370822465197008,2.7049113142743115,-3.3933605646772853,-0.8804911447662371,-2.6308150598939037,0.24149350752274484,-0.07068302356019568,-0.7179002263931841,-0.4926255547021769,0.035621198957428324,0.2206776715899218,0.5977410947002606,0.08079930495221546,0.02432667245873154,0.04083405734144222,0.0,plain,8,2,train,qualifying_only
HPSI1014i-vils_1,pool8,-2.762771028255359,-0.38679903538867705,1.2166815296698268,-1.3768690239040484,-0.3670869883732562,-0.2057760260259324,-0.028897860751653428,1.8768925491355695,-2.1290466498851193,1.0541312141536145,0.25259515570934254,0.06747404844290658,0.3399653979238754,0.07525951557093426,0.20847750865051903,0.056228373702422146,0.0,plain,8,2,train,qualifying_only
HPSI1113i-hayt_3,pool9,3.1833318821822876,2.0505157735982467,2.086277578744005,-0.9363840654321128,-0.5273160524751455,-1.8943292332475101,-1.0991120856284993,1.1137123243225533,-0.039412597296264805,-1.7349435835869336,0.41780935073517267,0.05253593259540724,0.30117297207996035,0.06608293408227325,0.12010573269453163,0.04196266314224351,0.00033041467041136624,plain,8,2,train,qualifying_only
HPSI1113i-ieki_3,pool9,-5.712623059708385,-0.573695219421178,0.25475029731945575,1.6358764232321326,-0.3453984047969063,0.20999825557003862,-1.5690958696469182,1.024456241386072,0.29514086804219236,-1.9788362576844218,0.16304347826086957,0.12318840579710146,0.19927536231884058,0.14855072463768115,0.36594202898550726,0.0,0.0,plain,8,2,train,qualifying_only
HPSI1113i-podx_1,pool1,11.305975066654891,0.46730907490216744,-0.9736364340987089,0.45449819617577186,1.0450288560868541,-0.7880596179519301,-1.6559277714203482,0.697992267969971,-0.2266316947175242,0.12220868486940809,0.7395264116575592,0.018214936247723135,0.051001821493624776,0.025500910746812388,0.16393442622950818,0.0018214936247723133,0.0,plain,8,2,test,qualifying_only
HPSI1113i-qolg_1,pool9,-1.5236940417392628,-0.27714629880895064,-1.2849640708141317,-0.19590244695425138,-0.3297372064068994,-1.3166350851841289,-0.9573250461589101,0.9580308358378499,0.027043804021899143,-0.9607416300946506,0.27699530516431925,0.09389671361502347,0.215962441314554,0.07042253521126761,0.3380281690140845,0.004694835680751174,0.0,plain,8,2,train,qualifying_only
HPSI1113i-vuud_2,pool5,-1.9419775799795245,-0.9045017185051479,-0.30024545009437814,-2.1597145858855744,-0.1937209854833974,0.81818570364055,-1.8221664966609739,1.6572570078482292,-2.1518517563530826,2.6342975704514364,0.4472333143183115,0.07929264118653737,0.16428978893325727,0.04905875641756988,0.23844837421563034,0.019965772960638905,0.0017113519680547634,plain,8,2,train,qualifying_only
HPSI1114i-kuul_1,pool6,-6.471508443408842,-2.2968858593754553,-2.1919062126860682,0.8662638136858197,0.02595153836598302,0.8602620501260365,-1.5397074805168889,-0.9605490156223707,0.10150244882475684,-0.864148137090399,0.1562043795620438,0.08394160583941605,0.19197080291970803,0.11532846715328467,0.44452554744525546,0.008029197080291971,0.0,plain,8,2,train,qualifying_only
HPSI1114i-kuul_1,pool7,9.390448134403675,1.5328281967537039,-0.394426940986323,0.04685160813255882,0.0052056243394152935,-1.1592974611706048,-1.691830889145209,0.15451985898611076,-0.07264655480014046,0.4201218283495418,0.6545334215751158,0.03838517538054269,0.1356717405691595,0.02514890800794176,0.13302448709463932,0.013236267372600927,0.0,plain,8,2,train,qualifying_only
HPSI1114i-ualf_6,pool6,-6.774766827248673,-2.7076009825065475,-2.5164045756623286,0.7212484080739027,-0.5332199219607354,0.9990476295869029,-1.3292289322979955,-0.4653173769475764,-0.34605312213756595,-0.4219603647072795,0.11409395973154363,0.10067114093959731,0.18456375838926176,0.11073825503355705,0.4463087248322148,0.0436241610738255,0.0,plain,8,2,train,qualifying_only
HPSI1213i-hehd_1,pool4,4.111242294527569,-2.863954378740369,-2.0494487556654963,-0.026859965284814935,1.2117813938917819,-0.779628170737924,-0.3330037141718681,1.1194275637834803,-2.0797179145172464,2.5691635818309972,0.49029126213592233,0.010517799352750809,0.11003236245954692,0.03802588996763754,0.33414239482200647,0.01699029126213592,0.0,plain,8,2,train,qualifying_only
HPSI1213i-hehd_1,pool5,-1.986364677207473,-4.049453030621141,-1.3001541744855842,-2.1294151289459413,-0.28341742092406436,0.5652032754720797,-1.6768136281920376,1.363366649142603,-2.9348654937316936,3.7014346104478157,0.39669421487603307,0.013774104683195593,0.09917355371900827,0.03856749311294766,0.4022038567493113,0.046831955922865015,0.0027548209366391185,plain,8,2,train,qualifying_only
HPSI0114i-eipl_1,pool1,1.6687765154977616,4.2738188483433515,3.9641695330268507,-2.014455740214489,1.8593174516990216,-0.7864842291364976,3.1035411855139543,-1.6145540231670026,1.0703796636842609,-1.168282580923155,0.01968351987649556,0.2535700501736781,0.29834040910845233,0.04438440756464686,0.005403319181783096,0.33346198379004244,0.04515631030490158,plain,8,3,train,qualifying_only
HPSI0114i-wegi_1,pool6,-6.174463868076155,-9.239223225247551,-3.2931390403306446,0.3764748769970867,1.182316047119062,1.393782746826481,-1.9108761621403538,-0.5747767195653315,-0.007060300036319865,0.08089438550406093,0.10137581462708183,0.006154960173787111,0.13830557566980448,0.09956553222302679,0.6495293265749457,0.005068790731354091,0.0,plain,8,3,train,qualifying_only
HPSI0114i-wegi_1,pool7,5.530616585890094,-3.621949021128587,-3.249039877905902,0.21887400310822802,-1.6978514172266987,0.649623522911079,0.29422947657001275,0.8653036613285777,-1.6388749740511952,1.9230136840094827,0.5235008103727715,0.0016207455429497568,0.050243111831442464,0.03403565640194489,0.3905996758508914,0.0,0.0,plain,8,3,train,qualifying_only
HPSI0115i-aion_2,pool4,6.514496147436231,-0.26770677015426636,-2.0340232298379357,-0.2519288545500166,-1.21093986303233,-0.11145205386085998,-1.3973621638201543,0.5164062518747522,-1.190394867553911,1.3545746694884648,0.5524044389642416,0.05425400739827373,0.1060419235511714,0.025893958076448828,0.2466091245376079,0.012330456226880395,0.002466091245376079,plain,8,3,train,qualifying_only
HPSI0115i-aoxv_1,pool8,-6.525349793701864,3.267684631093181,0.729663132619609,-2.0221437321663505,1.0525310221498825,-0.3235800711499242,-0.19739022757575966,0.1823863302435038,-1.47317046628008,0.6907316943334146,0.08423467715503113,0.29859062602425435,0.3720091773189118,0.049491969845952145,0.12225499836119305,0.0727630285152409,0.0006555227794165847,plain,8,3,train,qualifying_only
HPSI0115i-bimq_4,pool4,0.5678616885603318,2.3505237700496737,3.736906618266809,-1.6598835662224793,1.0823722419100081,-0.6645803283085133,0.35067492687984647,-1.0865622309557015,0.2639242028544737,0.6086491955021388,0.18181818181818182,0.1487603305785124,0.3622589531680441,0.07162534435261708,0.0371900826446281,0.1928374655647383,0.005509641873278237,plain,8,3,train,qualifying_only
HPSI0115i-boqx_2,pool4,0.3790031150201357,0.8277114965405756,-0.09597687523472061,-0.5264148263151746,-1.2856058059053777,-0.696948490919536,0.3238862415815444,-0.6111482756934502,0.13976401253399726,0.8687472063496282,0.25,0.14516129032258066,0.25,0.04838709677419355,0.22580645161290322,0.08064516129032258,0.0,plain,8,3,train,qualifying_only
HPSI0115i-gifk_1,pool4,5.584354716579495,-1.9063166764411958,-0.800341196801736,0.44628246623161866,-1.4234220775808977,-0.7767209649700703,-1.1521305927758378,1.0315858620078955,-1.2413636402886628,1.8127706110314203,0.5051020408163265,0.015306122448979591,0.14285714285714285,0.07142857142857142,0.2653061224489796,0.0,0.0,plain,8,3,train,qualifying_only
HPSI0115i-gost_2,pool2,12.678601413554194,1.2724262906694566,-3.2458860989692586,1.283354110477009,-4.33027278416336,-0.9377347269842968,0.840239766993963,0.7332802723997411,1.2149588823880575,-1.553600963792216,0.6404217926186292,0.022847100175746926,0.03725834797891037,0.01265377855887522,0.281195079086116,0.0045694200351493845,0.001054481546572935,plain,8,3,train,qualifying_only
HPSI0115i-hecn_6,pool2,8.227604484110618,3.247716884335434,0.9056690178491658,1.3968203494013571,-3.7821633564028043,-0.34118683274376166,-0.7096465588923748,0.8360843472929742,1.9023908998379118,-1.9723446598632026,0.5111287758346582,0.07790143084260731,0.20270270270270271,0.0794912559618442,0.11049284578696343,0.017488076311605722,0.000794912559618442,plain,8,3,train,qualifying_only
HPSI0115i-hecn_6,pool3,3.61684215762531,2.3228232793638255,-1.7107948683351941,0.9955030464281922,-4.14165375190743,-1.464172744603269,0.45451420380814056,0.9124999831393489,1.4254977573337406,-1.824132079323212,0.3502415458937198,0.11352657004830918,0.21980676328502416,0.05314009661835749,0.2584541062801932,0.004830917874396135,0.0,plain,8,3,train,qualifying_only
HPSI0115i-iiyk_2,pool5,-1.7087007222627477,-1.491337795400374,-0.7910649519549444,-2.2822964532004395,0.317030006932763,1.747194289224041,-1.2770609131777813,0.7833693979054982,-1.8123820031780498,3.0326238963153234,0.3915343915343915,0.1164021164021164,0.13227513227513227,0.031746031746031744,0.2857142857142857,0.042328042328042326,0.0,plain,8,3,train,qualifying_only
HPSI0115i-iuad_2,pool7,-1.9950245579347679,-5.828005562911841,-4.344555259460433,2.111926589421447,-0.9721762204727973,1.6912071488710412,-0.08152913026240044,0.07213470818156438,0.6502759242677795,0.07907118149504154,0.20262919310970082,0.03218495013599275,0.05530371713508613,0.12194016319129647,0.5861287398005439,0.001813236627379873,0.0,plain,8,3,train,qualifying_only
HPSI0115i-jakt_1,pool2,1.5892132253285856,-4.612816170924271,-5.675609999495539,2.8513363094376336,-2.943167931387701,-0.8531230985737848,1.0052297614350316,0.5991471689001864,1.9545375794436965,-1.8585391910450757,0.2274216190921853,0.031820308844174076,0.0584932147870847,0.09499298081422555,0.5737014506317267,0.013102480112306972,0.0004679457182966776,plain,8,3,train,qualifying_only
HPSI0115i-melw_1,pool5,2.8187040499131104,-1.0624267709469888,0.8802071295965355,-2.0317737657071637,0.17956194401310852,1.8093675283951374,-0.43005379698891194,0.7349879041478103,-2.009851218110079,2.6286265828233453,0.5846153846153846,0.015384615384615385,0.12307692307692308,0.03076923076923077,0.16923076923076924,0.07692307692307693,0.0,plain,8,3,train,qualifying_only
HPSI0115i-paim_1,pool1,4.128583025194953,-2.477915532558553,-2.2498013948405813,0.004434792396238687,-3.303023988488788,3.3109636155259157,1.5278084748968057,1.2283234263891796,0.24991544857595618,0.047185707183410884,0.4229198570699336,0.02679938744257274,0.11204696273608984,0.037008677896886166,0.3925472179683512,0.007912200102092905,0.0007656967840735069,plain,8,3,test,qualifying_only
HPSI0115i-qecv_2,pool5,-0.42768337907148635,-2.648410430066701,2.1372243588079716,-1.799843717683503,-0.43181186011415357,3.184996275312909,-1.809378524240071,0.6730161145516763,-1.8443938625427334,3.100246761447834,0.4411764705882353,0.029411764705882353,0.2647058823529412,0.08823529411764706,0.14705882352941177,0.029411764705882353,0.0,plain,8,3,train,qualifying_only
HPSI0115i-quze_6,pool9,-4.26338516386266,2.4167154402837383,0.6313880781928024,0.5332335512936098,0.35699537095473033,-0.6809353075059329,-0.8128577495923341,0.391574488766877,0.11781085524789361,-1.111876238893488,0.12919463087248323,0.21644295302013422,0.28523489932885904,0.10738255033557047,0.21476510067114093,0.04530201342281879,0.0016778523489932886,plain,8,3,train,qualifying_only
HPSI0115i-sehp_2,pool7,11.305045528961218,1.2860812195802789,0.2593378619356354,0.3451124058978701,-1.2575280377401044,0.8182149400065333,-1.9520017513776626,0.7387997090130543,-0.574890688718085,0.869263610070559,0.7265625,0.020182291666666668,0.11263020833333333,0.034505208333333336,0.09765625,0.008463541666666666,0.0,plain,8,3,train,qualifying_only
HPSI0115i-tiku_3,pool9,-4.779859250635422,2.6257867766192473,0.8119204966366528,0.3454078106160104,0.4731638488074011,-0.547841997207136,-0.997133635062114,0.883402922110379,0.8056661548915661,-0.9400971775646202,0.0947867298578199,0.2132701421800948,0.3033175355450237,0.11374407582938388,0.1990521327014218,0.07109004739336493,0.004739336492890996,plain,8,3,train,qualifying_only
HPSI0115i-uupc_2,pool7,3.105680429563728,0.8829318153995886,-0.3392812697962152,0.8543278337549486,-2.185010765054076,1.7151191947224889,0.07137447804055985,0.733638572157178,-0.7152567841164308,0.8761230818840858,0.46774193548387094,0.10215053763440861,0.17204301075268819,0.08064516129032258,0.15053763440860216,0.026881720430107527,0.0,plain,8,3,train,qualifying_only
HPSI0115i-zihe_1,pool6,-10.334289624180638,8.178847426756807,-0.04557549300993507,-2.154114342892617,0.24665879137132302,-0.7768797645060752,-0.63781732650069,-2.1656127964576815,-1.1685519688947954,0.3792629737312705,0.005917159763313609,0.4319526627218935,0.40828402366863903,0.0650887573964497,0.047337278106508875,0.04142011834319527,0.0,plain,8,3,test,qualifying_only
HPSI0214i-datg_2,pool9,4.055856434590958,-0.8047896688366218,0.9113947560693311,0.5295475971434197,-1.479043142803586,0.3259549059214424,-0.9470936894495241,0.6313032849394787,-0.47569993328676496,0.0731288233874841,0.42776801405975395,0.033391915641476276,0.20949033391915642,0.0843585237258348,0.20527240773286468,0.03936731107205624,0.000351493848857645,plain,8,3,train,qualifying_only
HPSI0214i-eiwy_1,pool1,5.847321604622843,-2.884209502115493,-2.8645322452000044,1.4515328879094882,-1.1930204381432585,-0.29280257708364443,-0.28103465585868426,0.9846980688682582,-0.5037522355111961,0.42219434989074245,0.42738589211618255,0.016597510373443983,0.08713692946058091,0.07468879668049792,0.36929460580912865,0.02074688796680498,0.004149377593360996,plain,8,3,test,qualifying_only
HPSI0214i-feec_2,pool4,5.003685407437361,3.4496760784930247,3.30942181434306,-0.8917104132333941,2.1011444358633797,-0.6126576853313012,1.3460729932357454,-2.394018842800015,1.056311801185156,0.6292308674383457,0.16524216524216523,0.15527065527065528,0.23931623931623933,0.0698005698005698,0.004273504273504274,0.349002849002849,0.017094017094017096,plain,8,3,train,qualifying_only
HPSI0214i-feec_2,pool5,-2.215870505855449,-0.06440569157060837,3.08244950249714,-2.5226628429750195,1.855991599376568,1.6131878683379364,-0.5260645908106126,-1.0548314084602697,-1.104437264572793,2.737680283238657,0.19270833333333334,0.125,0.3333333333333333,0.0625,0.046875,0.234375,0.005208333333333333,plain,8,3,train,qualifying_only
HPSI0214i-giju_3,pool4,2.034680867701522,-4.650711389865726,-3.400404929639911,1.1314647075441733,-0.45131014446872436,-0.7077977393528532,-0.37284329248508047,0.638978766423291,-1.346138787576829,1.7773433053554846,0.330835734870317,0.023054755043227664,0.10605187319884726,0.07319884726224783,0.45187319884726224,0.01440922190201729,0.0005763688760806917,plain,8,3,train,qualifying_only
HPSI0214i-heth_1,pool6,-9.288967334553757,6.818497365861289,2.40593846051079,-1.0600634257242785,-0.46144179753541226,-1.3115970445296203,-0.042039498881872854,-0.5129091840009014,-0.9389669302546922,0.5284603592756152,0.015100671140939598,0.30201342281879195,0.4865771812080537,0.11241610738255034,0.02348993288590604,0.06040268456375839,0.0,plain,8,3,train,qualifying_only
HPSI0214i-pelm_3,pool2,8.88758230830129,0.5483500683507664,-2.4292504386250013,1.044767393975161,-4.58977641253619,0.28650318493947635,-0.014852377943041338,0.6668078013648582,1.5594318553995012,-1.443323318964505,0.549800796812749,0.034528552456839307,0.09216467463479415,0.0350597609561753,0.27304116865869854,0.014342629482071713,0.0010624169986719787,plain,8,3,train,qualifying_only
HPSI0214i-pelm_3,pool3,5.544460550788293,-0.9811043738957499,-5.0432951761048335,1.8180622316252029,-4.2642230699994546,-2.007667192693789,0.5265623392857516,0.2046649438759474,1.3460679209677935,-1.5521653427623379,0.3878787878787879,0.041666666666666664,0.08409090909090909,0.05,0.42045454545454547,0.015909090909090907,0.0,plain,8,3,train,qualifying_only
HPSI0214i-poih_2,pool5,2.2015772833884575,-1.8201277670382576,-0.8400382088675629,-1.645168736283529,-0.2280532757108228,0.4745100597669163,-1.9035332505244995,0.2943246935163744,-1.905097796236566,3.2136091835035314,0.5695287655391732,0.03469210754553339,0.11246024862677075,0.03151199768719283,0.23590633130962707,0.014165943914426134,0.0017346053772766695,plain,8,3,train,qualifying_only
HPSI0214i-rayr_1,pool2,17.635741265828763,4.15770717622322,-0.8966904424599288,1.1599162347367813,-2.8265747666961527,-2.381925403606881,-4.6032975021803235,-0.29270693164136546,1.6220186622059993,-2.428634075745971,0.8172888015717092,0.029469548133595286,0.047151277013752456,0.015717092337917484,0.08644400785854617,0.003929273084479371,0.0,plain,8,3,test,qualifying_only
HPSI0215i-deyz_2,pool4,1.2314914234997285,-2.681853218423235,-1.1736944405041225,0.3522976284882803,-2.2650935134679617,1.8472447414813948,0.8333000659213701,0.5959282754894617,-0.8486734998649534,2.4608570477271,0.31564604039756333,0.037191407502404614,0.2207438281500481,0.07951266431548573,0.3284706636742546,0.01827508816928503,0.0001603077909586406,plain,8,3,train,qualifying_only
HPSI0215i-fawm_2,pool4,5.05659625094999,-3.8567083637011246,-3.6598971292294933,0.0961590849141228,-2.1428353046250095,0.2921287207493619,0.8312105908648518,1.8092247038746772,-2.2578636267560164,2.7988885152288407,0.49476987447698745,0.0010460251046025104,0.034518828451882845,0.034518828451882845,0.4341004184100418,0.0010460251046025104,0.0,plain,8,3,train,qualifying_only
HPSI0215i-hipn_1,pool6,-5.155448352762758,1.8686506383533616,0.8639825938729502,-0.08909834265562643,0.09260569262900334,-0.007920586340903828,-0.49450234695722045,0.274019621352493,-0.027701563074419424,0.57290072260091,0.18304431599229287,0.20616570327552985,0.279383429672447,0.11560693641618497,0.17726396917148363,0.038535645472061654,0.0,plain,8,3,train,qualifying_only
HPSI0215i-hipn_1,pool7,10.630430771298771,3.1214805492334414,0.9392252298188367,0.4927225580459328,-0.5368803297625202,-1.0148097927840343,-2.890724266695104,0.27928887037539607,-0.2371055446479669,0.2947797385150221,0.6655376799322608,0.05927180355630821,0.14479254868755292,0.04826418289585097,0.04741744284504657,0.03471634208298052,0.0,plain,8,3,train,qualifying_only
HPSI0215i-oilg_1,pool9,-4.194963568405908,5.307505230216201,3.3366645385978275,-1.8231617217172784,1.436557733874911,-1.012556959742058,0.9159562444796056,-0.6393649997014815,0.4294138939141615,-1.0928912325183158,0.07537361923326835,0.29759584145549056,0.3950617283950617,0.06172839506172839,0.01299545159194282,0.15334632878492527,0.003898635477582846,plain,8,3,train,qualifying_only
HPSI0215i-romx_1,pool8,-6.5195196391717065,5.110384259882036,2.250202265742147,-1.2100011727129583,1.2665382263768004,-0.06344296795401413,0.7068968515863789,-0.6045998085112642,-0.4291326958752471,0.5071474867328286,0.05277973258268825,0.3103448275862069,0.40816326530612246,0.07741027445460943,0.03518648838845883,0.11541168191414497,0.0007037297677691766,plain,8,3,test,qualifying_only
HPSI0215i-uiao_2,pool7,-0.2639727144496282,0.7066053237083868,-1.494019365143015,0.9014119539347387,-1.1076818346324042,1.506472757017842,0.9634514229327787,-1.2539297275200911,0.6742198372334828,0.23746269118271965,0.20563230605738575,0.14558979808714134,0.1997874601487779,0.0818278427205101,0.2784272051009564,0.08660998937300744,0.0021253985122210413,plain,8,3,train,qualifying_only
HPSI0215i-yoch_6,pool6,-10.775337659998259,8.597900912611737,0.3053316633239311,-2.8601137777172165,0.6199810468706813,-1.4448114553254403,-0.9576200714913105,-0.6872431463655609,-2.074458676048669,0.270289408910421,0.018113207547169812,0.4430188679245283,0.4271698113207547,0.04452830188679245,0.027924528301886794,0.038490566037735846,0.0007547169811320754,plain,8,3,train,qualifying_only
HPSI0215i-zett_5,pool8,-6.651550610047316,-7.863472566051126,-2.7430576816112486,1.8301425333292576,2.638390128292874,1.4499517927065395,-2.6792628741256985,-0.1674070724962434,-0.5701481249805287,0.7332523224900653,0.09129287598944591,0.04432717678100264,0.137467018469657,0.16358839050131926,0.5551451187335092,0.008179419525065963,0.0,plain,8,3,train,qualifying_only
HPSI0215i-zett_5,pool9,-4.201939292704761,-7.202248079850012,-3.1141208251319803,3.1563878913106,1.18138071694739,0.2045254980930021,-1.5711875582035806,-0.10525935283845578,0.4008823241270046,-0.24937145719745388,0.11386566733929086,0.03978091669068896,0.1098299221677717,0.17670798501008936,0.5479965407898529,0.01181896800230614,0.0,plain,8,3,train,qualifying_only
HPSI0314i-bubh_3,pool9,-2.872681753487255,1.8688384819235055,5.661152425219497,-2.909841067855384,2.361326138161078,-0.9065685284995346,2.038043358533839,0.7973433400644696,0.3228489928981799,-0.9406593194970392,0.01935812531839022,0.18288334182373917,0.5038206826286297,0.04737646459500764,0.015792154865002548,0.21395822720326033,0.016811003565970453,plain,8,3,test,qualifying_only
HPSI0314i-cuhk_2,pool4,4.653176277848793,1.192634392115199,1.406142813002311,-0.24755775856514997,-0.3764151276468815,-0.34455281512095176,-0.2762597885208706,-0.41576845230540166,-0.2097717484390801,1.3784019432212364,0.36188023180940115,0.09723116548615583,0.23889246619446233,0.0669671603348358,0.11526078557630393,0.10946555054732775,0.0103026400515132,plain,8,3,train,qualifying_only
HPSI0314i-hoik_1,pool9,1.7648300395152003,0.49208412035605414,6.320027443418144,-1.8443787444692106,4.625840725682442,0.20419202610454856,3.343409619165168,0.4929635698742388,0.4047463388430878,-0.6396535341631052,0.023616236162361623,0.06691266912669126,0.38302583025830256,0.06912669126691266,0.011808118081180811,0.3148831488314883,0.13062730627306274,plain,8,3,train,qualifying_only
HPSI0314i-qaqx_1,pool11,7.1969169137520685,3.2858381791425435,-2.4746852569598814,0.9010393099601318,-3.7187647235217702,-0.1648956968137361,1.1778889535448738,-0.10771247288583155,1.5707248052428888,-0.8722761550977058,0.42857142857142855,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.2571428571428571,0.05714285714285714,0.0,plain,8,3,train,qualifying_only
HPSI0314i-qaqx_1,pool6,-4.123521613211185,-4.757339964673914,-3.96964167130005,1.7982497972872205,0.385564812021047,1.0049378975818366,-0.21976641512998787,0.09309271019015909,0.024045354642900037,-0.17067648132863567,0.14418604651162792,0.08372093023255814,0.10697674418604651,0.11162790697674418,0.5302325581395348,0.023255813953488372,0.0,plain,8,3,train,qualifying_only
HPSI0314i-sojd_3,pool3,-5.354397009434698,8.972229301623809,0.6167613951309173,-1.005399164050177,-1.999579636629846,-1.3824179893130557,1.5601596907602497,-1.3312216204847405,1.6103042856532341,-2.417857931720361,0.061711079943899017,0.43338008415147267,0.36044880785413747,0.05049088359046283,0.011220196353436185,0.08134642356241234,0.001402524544179523,plain,8,3,test,qualifying_only
HPSI0314i-sojd_3,pool4,0.057457770585357996,4.9211755755744795,1.1990888344978996,-1.5519508141300136,1.0481429464118088,-0.13366613764062285,-0.03281227020681538,-0.9666759548749085,-0.7355495963748863,1.0505432201908762,0.19471947194719472,0.2854785478547855,0.24092409240924093,0.04455445544554455,0.04455445544554455,0.17491749174917492,0.01485148514851485,plain,8,3,test,qualifying_only
HPSI0314i-uict_1,pool6,-2.193732908472629,-1.0117760113992629,-3.3468182278449774,0.7841511659431933,-0.200897697702767,0.2821784399422121,0.3348510814798361,1.2607715751120019,-0.3659772096104634,0.3428405721754593,0.24581005586592178,0.11173184357541899,0.17318435754189945,0.055865921787709494,0.39664804469273746,0.01675977653631285,0.0,plain,8,3,train,qualifying_only
HPSI0314i-xagu_1,pool6,-2.5353927023630516,-2.131678044529897,-2.6331341331652776,0.2142921440255126,-0.22687071241792348,0.7678819682152085,-0.472503387897446,0.5607704333258585,-0.7174802071839981,0.36038666086260296,0.22972972972972974,0.0945945945945946,0.1891891891891892,0.05405405405405406,0.40540540540540543,0.02702702702702703,0.0,plain,8,3,train,qualifying_only
HPSI0314i-xugn_2,pool8,-5.96584062223463,1.3371862356424542,5.541524478023477,-4.157720157561591,2.274389303602361,-1.7237937301974546,0.42252909789170917,1.1167712458769552,-1.5998961171690127,-0.003744365891031994,0.0248728094968909,0.13736574335782928,0.6449971735443754,0.041831543244771056,0.009609949123798756,0.14132278123233466,0.0,plain,8,3,train,qualifying_only
HPSI0414i-ceik_1,pool4,0.47257226236699956,6.050571590803968,0.4222549729728781,-1.070307361153529,0.3898645668438415,-0.01046948052700962,-0.09546479850136526,-1.1443918895612997,-0.4145490957805861,0.6701977386564015,0.19411764705882353,0.29705882352941176,0.24705882352941178,0.03235294117647059,0.04411764705882353,0.18529411764705883,0.0,plain,8,3,test,qualifying_only
HPSI0414i-gesg_2,pool9,-1.828466669537769,3.634252454284565,4.776518589774542,0.14461688447584461,1.6714798524140577,-0.028284182708651393,2.2532228326481056,-1.2491529702016928,1.215358286280616,-0.46453840131490626,0.07419354838709677,0.18064516129032257,0.3580645161290323,0.14193548387096774,0.01935483870967742,0.2064516129032258,0.01935483870967742,plain,8,3,train,qualifying_only
HPSI0414i-mita_1,pool6,-8.740695185974316,5.858510557248525,3.602011035505236,-2.679344763508733,0.2547778437814618,-2.041032840225723,-0.1778354239899419,0.08410207809592656,-0.8743578194818085,-0.1321862033733482,0.029591214154972543,0.2533557046979866,0.5709273947528981,0.07306284319707139,0.0071690054911531425,0.06574130567419158,0.0001525320317266626,plain,8,3,train,qualifying_only
HPSI0414i-oaqd_2,pool8,-7.606705969975929,4.510892223687285,3.742466846029566,-3.502868276087635,1.5109926227762225,-1.6973929402230128,-0.20830559489719652,0.8666394091802847,-1.3416149753433055,0.10051066311760663,0.04583333333333333,0.26458333333333334,0.5708333333333333,0.035416666666666666,0.0020833333333333333,0.07708333333333334,0.004166666666666667,plain,8,3,train,qualifying_only
