gene,gene_index,mean,var
RP11-690C23.2,3128,7.761216172158735e-06,1.1962963911859473e-05
CNST,3130,0.16971978357507247,0.26811974915258163
MYT1L,3235,0.11738181639651393,0.19959879674592393
ADI1,3249,0.5337476074830942,1.1060214829944244
RPS7,3255,15.568825890227139,59.19675186458943
SOX11,3268,3.168816457054597,36.754985501325024
ID2,3294,3.8527884190537813,27.614793634801458
KIDINS220,3296,0.6843414225967676,1.277847494584617
YWHAQ,3308,7.67935202837599,19.837172277651923
RRM2,3323,0.17958851459784433,0.7012351929561234
ODC1,3326,4.491023980320467,12.236561687010386
AC007249.3,3328,2.0663876703281642e-05,3.404502484531526e-05
PDIA6,3335,2.6910234059905287,4.699509930201658
VSNL1,3386,0.0151372960225798,0.041104255521612953
RP11-509E16.1,3464,0.373790567731241,0.6326201369539274
POMC,3465,7.148583196884079,8924.74160599199
RP11-458N5.1,3467,0.10519437937673341,0.16340006327927328
CENPA,3488,0.06672159118758371,0.14386674496613902
PPP1CB,3545,1.7967117708094684,3.6332521852646886
LBH,3559,0.8545502916927344,2.017191900587127
DPY30,3572,1.9333990900135511,3.3233544667332215
QPCT,3614,0.3598755834906971,1.3961532198607214
CYP1B1,3621,0.039709306055083826,0.11200681227096995
AC074366.3,3632,8.337073974111508e-06,1.3804050614271489e-05
MORN2,3637,1.6175563520930472,6.982203871620534
SLC8A1,3647,0.3310064140361044,0.5118416249349625
ZFP36L2,3667,0.6192549267379224,1.545493705124547
PLEKHH2,3669,0.0721876532878245,0.13217432664232923
RP11-89K21.1,3679,0.21868398186771545,0.34438275171494986
SIX3,3681,0.3036528099505258,0.5074205039558621
SIX2,3683,0.10741052316348365,0.18716377506249696
CALM2,3713,22.91645194856773,174.47917058274015
EPCAM,3717,1.2019993969142275,6.930457934014162
NRXN1,3735,0.41266736874239995,0.7394312682519966
RTN4,3758,5.169317520587762,15.14456054038181
RPS27A,3761,19.115179666139646,60.111724675519895
EFEMP1,3769,0.27090382571546956,0.481382142758092
AC007250.4,3778,0.00010969003573002337,0.00018597964218071224
LINC01122,3779,0.09491746850518203,0.1500542611583576
BCL11A,3786,0.15902707947955322,0.30818019557554627
CNRIP1,3871,0.4224708703838428,0.7832958457973619
ACTG2,3947,0.024998740664520097,0.14935002792841887
MTHFD2,3958,0.5069428818648949,1.0706337803457333
WDR54,3964,1.078451206374134,1.7890891808887404
REG1B,4009,0.0003034232640561619,0.0010053152427758744
TRABD2A,4025,0.05731497510510828,0.10839425094672635
VAMP5,4040,0.12511103778720234,0.2875775381086411
REEP1,4057,0.30385773952666084,0.582679905581267
MAL,4087,0.019929918008586765,0.06367009276926447
TRIM43,4098,0.00017168297407420033,0.0006505240676111517
DUSP2,4105,0.05482253330307218,0.23541094002306487
NMS,4163,0.00199309207925614,0.0038561446375357535
RPL31,4171,14.680925456379878,45.13725690167365
FHL2,4226,0.0662706904019692,0.10139501798315549
AC018878.3,4233,1.6982661956930477e-05,2.9880470413274488e-05
