cell_line,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
HPSI0613i-bawa_1,7.226793065718871,-1.7738849122577176,-3.723608421098899,1.4412297912360648,3.511053977981483,-1.2771384932449052,-0.5696482381626509,0.8572918019533964,0.8813796574360546,-2.326937389882568
HPSI0613i-bohf_1,11.265069958712768,2.311733502704188,0.9195307623604496,-0.11076454505371978,4.197244812815795,-0.55597033866876,-0.13302837745232074,0.8806074620292551,0.24737348572957404,-2.410438684840664
HPSI0613i-eojr_2,16.283793745993975,2.1550015769991337,-1.3298063971599612,1.8722343709503302,2.528429246114363,-1.9461973044185579,2.2639332914465813,0.7738243936800857,0.8298192300445094,-1.991517902565968
HPSI0613i-hegp_3,5.526573541939647,1.6335832985111312,-3.123245570578313,2.117886196998589,3.016056900279126,-1.9633422970001255,-0.8530328921673301,0.9916472650775842,0.7154885347731968,-2.287293400897552
HPSI0613i-hikj_2,4.746745113226859,-1.8538936639003734,-5.119103875645065,2.2437825156358464,4.311720433271497,-0.1337946609892052,-0.38676744381532885,-0.1260293062985099,2.0201324752409424,-3.967827692274059
HPSI0613i-lizq_3,8.487757284624935,1.892156917816586,0.3141378861067838,-0.06546932196214932,3.9787657843925497,-0.6960836187978261,-0.7946295065542832,0.8976685380589353,0.684762384910843,-1.9417171578699455
HPSI0614i-juzt_4,-2.120813165403207,6.752483713735942,0.2347266079119314,0.2621600064929602,1.0642374636055594,0.7412035194895198,-0.5391965918832835,-3.4057290460673526,1.2058084486956808,0.32184154845491525
HPSI0614i-liqa_1,4.302030475164428,-2.9948086051463547,-0.15794013002618584,0.2847139019020319,1.4358524506514998,1.2769405421525675,0.5668464020523024,0.9481093404965657,-0.170122063564404,0.6094157081574865
HPSI0614i-lirf_5,-7.378479544187057,2.5276771626273717,1.6088666695962441,-3.5098270478573035,-0.3230867252022864,1.5184776571469798,1.48397479981279,-1.5470110543853575,-1.451558288906526,3.3444484183664165
HPSI0614i-miaj_4,-4.40936540683724,3.920858080533065,3.1972641536271706,-2.687855173347001,-3.3505445192589565,0.8032886507622452,-1.6848280650144858,-0.6483932094603004,-0.8097837754103676,0.3758934855479589
HPSI0614i-oicx_2,-0.08232717185276567,-1.1322188975653362,0.39873720108975996,-2.149429215313478,0.21548334666937244,1.6649162651470977,1.8698441222253748,1.3345186301607268,-1.7477942068140924,3.1494047627767348
HPSI0614i-puhk_2,2.381360460557685,4.069827204726493,4.059911718498633,-0.9723847043171251,-3.704855548186576,1.0658359499859897,-3.093298421215531,-1.015373720957259,0.9441381006939322,-1.3888931716479798
HPSI0614i-qunz_2,-2.2617778578993737,-3.410008332619454,0.10235991146718017,-0.14339491474066013,0.33267949692218707,1.7729123415176815,0.4603511134940746,1.0206122266331974,-1.2854269524166582,1.5914468316202233
HPSI0614i-uevq_6,1.5831600951166567,4.634121302105365,2.553930518917221,1.297848767585337,1.144110661877611,-0.6740996993375374,-1.757022285857086,-1.240007026773977,3.1943132933676828,-2.479614693116024
HPSI0614i-voce_1,-8.802977700328368,4.686463410386326,2.1202011396317175,0.04549318896865295,2.084901510647832,-0.6090943170936919,-0.40042765803482944,-1.8108037726301356,1.0622925273550083,0.14056086847310847
HPSI0614i-wihj_4,12.250500680392209,1.8194029994734444,-0.3152529884260702,0.6150517565362235,0.863514681345387,-1.2802768814665866,2.0223370112176062,0.6323477026882908,-0.22524118133716092,0.6481255398436362
HPSI0714i-burb_1,-0.5532551472057776,1.7909791667032664,2.8248764063649214,-1.4899119974756054,-0.5074940204381733,0.7487562148263994,0.5913515885161278,-0.9416424313472584,0.09478571130705232,2.0709224612915906
HPSI0714i-iudw_1,9.419734783041774,0.8045560481803893,0.9277374365246883,-0.20713139113961937,0.8771599710959165,-0.28354433166087684,0.38072799051349054,0.6571538056604472,-0.0735439793535627,0.2911664967288845
HPSI0714i-keui_4,-0.590585560254299,6.436086770554857,2.226974340520001,0.3980243121608676,-0.8622870462624466,0.6751445284383101,-1.1025077456841947,-2.367843332420994,1.2200327787844276,0.17402083440147026
HPSI0714i-kute_5,0.6374113672395451,-0.8707081564715264,0.9586715537215593,-2.474405064299471,-0.4407255376366823,1.555140727834408,1.7936184032639408,0.015170212988884242,-1.3356033564971483,3.2331290546847056
HPSI0714i-oatm_1,-10.970018828768302,9.173011836868714,-0.26183377361724025,-1.63880705882501,0.590544124242785,-0.4683579310777026,0.2473490499609928,-2.292255606958953,-0.5881352662334225,0.06757811017536608
HPSI0714i-pipw_4,8.929225518851094,2.4815024269945885,-3.0474506358951197,1.0759706827325386,2.8256639995015926,-2.6390264378866024,0.384048119028531,0.8089071376687328,0.8451109475540746,-1.864568537270938
HPSI0715i-aowh_2,-7.5822994053422414,-2.173236031936086,-2.7267976729121437,0.667205284065933,-1.1145021486277447,0.7127905733940942,1.6057720714734272,0.43131812325291935,-0.7043927111420796,0.18583718272526628
HPSI0715i-meue_5,5.113757792751548,-0.4067429399539114,-3.6923439477243916,1.508679515004114,3.3441890663869245,-1.761327085088826,-0.592734779541095,0.26533258681632266,1.3006063811320816,-2.131747003703244
HPSI0715i-zaie_5,0.5721643556507549,-3.2578404473322067,-0.6227733117922922,-0.3019173677856646,-2.019056138232339,0.7158429866383881,-0.2621760467282342,1.0353189547784165,-1.4007991770831127,1.6688696715412714
HPSI0814i-bokz_6,4.054768467902231,-4.092315033809791,-3.916688372557053,1.1214487566332685,-1.1558724480613076,-1.4148582271931502,1.9268892102250343,0.42180160899009594,-0.48841024248868925,1.9665138881259392
HPSI0814i-siqu_4,12.857519671158503,1.8686161354497297,0.5344381300011382,0.34842967794414054,-0.35497954936834725,-1.2740841921856447,1.5171922608165838,0.003462164121582677,0.020804063371766084,0.7996831072139009
HPSI0913i-eika_2,7.694145703429169,-1.4841361873938712,-2.0615668876818463,-0.22435640839566295,0.8116089590355923,-0.48158400126294443,1.434360948703234,1.3631336564939098,-0.7047604073384717,0.5533400245811919
HPSI0914i-iezw_2,-5.841200871988269,-2.8684461516017827,3.6723718372820064,-2.6044959072995817,1.1737141127972466,2.139488664422713,1.7023362494188248,0.21491964700386476,-1.5852596417333045,4.207604382886958
HPSI0914i-jejf_2,0.22225715177115102,-4.259891281861092,-1.7058954832973723,-1.3662408740039826,0.14627066593856689,0.46477078938288285,2.1619595431795595,0.5183181579207629,-1.7567112880566738,4.19912521022302
HPSI0914i-kajh_2,-0.7446393290402354,-3.2074172679824575,-0.20756722988813342,-2.0754843247445764,0.5178223304012641,1.061476924269258,1.3907460455727318,0.7588645920821812,-1.6431163091028065,3.988185945391627
HPSI0914i-laey_6,-3.473302742946572,-2.2236645458359194,-2.1263392961579584,-0.41137064343810403,0.025621463161995484,0.8394046983238999,1.3304341206332393,0.6471103736296008,-0.6908677143735996,1.7539633084040391
HPSI0914i-ouvb_2,2.749793683753707,-1.0056511348784218,-1.85414529087651,0.39667513352483896,0.6091395614127089,-0.7255640777025192,0.44737223974115964,1.181423580929566,-0.9463845803173582,1.2254520017963497
HPSI0914i-rejf_2,-1.3356289024334487,2.878146380295881,4.762478008262078,-1.9630054741609646,-3.452691835148428,0.48570712974698904,-2.0758277047728435,-0.3228872397080851,-0.16962066376674095,-0.772052563265577
HPSI0914i-suop_5,10.436721530403942,-1.353728131825489,-3.392782997206022,1.2688333870448767,1.11506739902598,-1.4414556076401852,1.234801991939452,1.2956949165630751,-0.34345068102377274,0.29832647180211785
HPSI0914i-vaka_5,5.026310983685036,3.1724857347509796,-1.6085878637429591,0.85606278389084,2.6204957139807363,-2.5424548154287057,0.13808101185078286,0.5898191520314132,0.9045554505917773,-2.5045855183329278
HPSI0914i-yuvg_2,9.961916802677466,2.727770100252155,-0.5300292387685477,0.19022939385605706,0.42666746160781976,-1.455330970534513,2.342712994307626,0.6669451382841847,-0.015900678390192505,0.37429612044017435
HPSI0914i-zerv_7,6.269779572289992,1.5960489714722663,-0.14123942439917062,0.0855680471569831,0.049263431504699536,-0.2707776308118396,1.8022463391882575,0.8729778734977082,-0.5382336321107504,0.8837692207003829
HPSI1013i-garx_2,-1.9403699471250744,-3.3730568941410195,2.592865557722467,1.4441897200112002,-3.940574858258041,1.3545901664739357,-1.4987447102949667,0.530491801353042,0.10183879605643328,0.6972044430051629
