gene,gene_index,PC,loading,abs_loading
RPS27L,23991,PC4,-0.019861076731516342,0.019861076731516342
SMIM22,24815,PC4,0.019814349462078298,0.019814349462078298
C6orf141,10959,PC4,0.01978482025271292,0.01978482025271292
PRDX6,2373,PC4,-0.019758922766517376,0.019758922766517376
RPS16,30569,PC4,-0.01973857446996786,0.01973857446996786
HEPACAM2,12528,PC4,0.019723105067967442,0.019723105067967442
F3,1381,PC4,0.019721561791471363,0.019721561791471363
C11orf16,18416,PC4,0.01962524188762751,0.01962524188762751
NENF,2790,PC4,0.01957525530525202,0.01957525530525202
PHPT1,16804,PC4,-0.019567160421566327,0.019567160421566327
MEST,12918,PC4,-0.01955791245657758,0.01955791245657758
EMC2,15272,PC4,-0.01933275497353519,0.01933275497353519
DNAJA1,15820,PC4,0.019301844568958285,0.019301844568958285
NKAIN4,29339,PC4,-0.0192307085945404,0.0192307085945404
ODC1,3326,PC4,-0.019218055851129706,0.019218055851129706
HSBP1,25869,PC4,-0.019178165592140157,0.019178165592140157
GYLTL1B,18741,PC4,0.01916618396654567,0.01916618396654567
FDPS,2044,PC4,0.01901340771655433,0.01901340771655433
YBX1,859,PC4,0.01899764477867244,0.01899764477867244
ID2,3294,PC4,0.01896517597927789,0.01896517597927789
KLK12,31055,PC4,0.01895741964236359,0.01895741964236359
SLC18A1,14487,PC4,0.018893275364949794,0.018893275364949794
SERF2,23778,PC4,-0.018871656243896574,0.018871656243896574
HAPLN1,9157,PC4,0.018772352094343314,0.018772352094343314
TRH,6478,PC4,-0.018734158457592014,0.018734158457592014
TUBA4A,5134,PC4,0.018731043008643207,0.018731043008643207
B2M,23794,PC4,0.018712214873606026,0.018712214873606026
TMSB15B,13878,PC4,0.01866007009564417,0.01866007009564417
PITX2,7970,PC4,0.018590514403123336,0.018590514403123336
LRRC26,16831,PC4,0.018586268047018573,0.018586268047018573
RSPH9,10902,PC4,0.018535889634255752,0.018535889634255752
CDKN1C,18247,PC4,-0.018461480306844996,0.018461480306844996
SLIT2,7366,PC4,-0.01839301798853327,0.01839301798853327
POSTN,21950,PC4,0.018371270937686188,0.018371270937686188
NR3C1,9722,PC4,0.0183152660349353,0.0183152660349353
CA10,27360,PC4,-0.018297219671049948,0.018297219671049948
NREP,9315,PC4,-0.018252348774160123,0.018252348774160123
RPS10,10739,PC4,-0.01825156692601471,0.01825156692601471
CYBA,25974,PC4,-0.018239224503153333,0.018239224503153333
CALCA,18490,PC4,0.018217628382275107,0.018217628382275107
CCND2,20114,PC4,-0.018170361108172387,0.018170361108172387
LRRC46,27225,PC4,0.018135984405197716,0.018135984405197716
FEZ1,19942,PC4,-0.017970321642317662,0.017970321642317662
RASSF6,7689,PC4,0.017962864220341213,0.017962864220341213
QPCT,3614,PC4,0.01795562525923708,0.01795562525923708
TTR,28199,PC4,-0.017952548274450673,0.017952548274450673
HYLS1,19954,PC4,0.01788568779862357,0.01788568779862357
RPS29,22739,PC4,-0.017748585981400094,0.017748585981400094
RP11-834C11.4,20801,PC4,0.01773074412457226,0.01773074412457226
CRNDE,25437,PC4,0.017679868674949657,0.017679868674949657
ESPN,176,PC4,0.017644892090798663,0.017644892090798663
FBLN1,32142,PC4,0.017639811956584515,0.017639811956584515
MORF4L2,13871,PC4,0.01760880412255582,0.01760880412255582
ID3,490,PC4,0.01745067951333718,0.01745067951333718
GATA2,6447,PC4,0.017441366692495273,0.017441366692495273
PTP4A1,11039,PC4,-0.01743126955136144,0.01743126955136144
CHGA,23240,PC4,0.017429788767640984,0.017429788767640984
TMEM66,14619,PC4,-0.0173982394770194,0.0173982394770194
LY6H,15519,PC4,-0.017392947865644194,0.017392947865644194
FSCN1,11889,PC4,-0.01737300314511405,0.01737300314511405
PSENEN,30413,PC4,0.0173449766092523,0.0173449766092523
SEPT7,12150,PC4,0.01732630471108648,0.01732630471108648
SDF2L1,31665,PC4,0.017324340181812517,0.017324340181812517
MB,31913,PC4,0.01727690408587982,0.01727690408587982
FAM46A,11122,PC4,0.017248995028944388,0.017248995028944388
PHGR1,23680,PC4,0.017219737669345106,0.017219737669345106
FJX1,18670,PC4,-0.017194443407297998,0.017194443407297998
RSPO2,15269,PC4,-0.017172399835355543,0.017172399835355543
TPD52,15019,PC4,0.01716025328293164,0.01716025328293164
UBE2J1,11180,PC4,0.017133432523812026,0.017133432523812026
NAP1L1,21114,PC4,-0.01713086347661737,0.01713086347661737
TNFRSF21,10948,PC4,0.017041961584366477,0.017041961584366477
TGIF1,27962,PC4,-0.016998097545742278,0.016998097545742278
THSD1,22083,PC4,0.016979184755389128,0.016979184755389128
CPE,8319,PC4,0.0169453067695822,0.0169453067695822
SOX3,14110,PC4,-0.01690798458831597,0.01690798458831597
RP11-1C1.7,8639,PC4,0.016847373301639643,0.016847373301639643
CNTNAP2,13088,PC4,-0.016795968756273913,0.016795968756273913
TMEM163,4477,PC4,0.016612658079106217,0.016612658079106217
ESPL1,20760,PC4,0.016577895814938747,0.016577895814938747
RPLP0,21536,PC4,-0.016566283387894218,0.016566283387894218
ID1,28867,PC4,0.016548510078869032,0.016548510078869032
RP11-620J15.3,20961,PC4,0.01653987066327656,0.01653987066327656
SDC4,29086,PC4,0.016513467177480416,0.016513467177480416
CALM3,30837,PC4,0.016403863726251133,0.016403863726251133
DSTN,28740,PC4,0.016389158063086575,0.016389158063086575
CADM1,19752,PC4,0.01637157474552275,0.01637157474552275
TFF3,32561,PC4,0.016357349208927386,0.016357349208927386
CALCB,18489,PC4,0.01633568385998684,0.01633568385998684
NDUFA4,11938,PC4,-0.01628373411852638,0.01628373411852638
ZFP36L2,3667,PC4,-0.016223167726579446,0.016223167726579446
NR2F2,24476,PC4,-0.0162211092117397,0.0162211092117397
UBB,26454,PC4,0.01612534252847307,0.01612534252847307
EIF5A,26258,PC4,0.016060965814149154,0.016060965814149154
MNS1,23923,PC4,0.016052794715297566,0.016052794715297566
ZMYND10,5913,PC4,0.01596546591852693,0.01596546591852693
NBL1,416,PC4,0.01594444861436162,0.01594444861436162
PROX1,2810,PC4,0.015938073712777757,0.015938073712777757
MANF,5926,PC4,0.015923014630964162,0.015923014630964162
SPATS2L,4914,PC4,-0.015805931142787753,0.015805931142787753
SLC16A9,17369,PC4,-0.015805861778001886,0.015805861778001886
ACAT2,11682,PC4,0.01580268917060731,0.01580268917060731
BTBD17,27624,PC4,-0.01580142468718139,0.01580142468718139
PPDPF,29348,PC4,-0.015774521466577075,0.015774521466577075
RPL14,5704,PC4,-0.015733174819296484,0.015733174819296484
C20orf85,29250,PC4,0.015702578971107415,0.015702578971107415
C11orf70,19614,PC4,0.01569708336371337,0.01569708336371337
SNAP25,28700,PC4,0.015686954668005522,0.015686954668005522
TPH1,18515,PC4,0.015616089429253494,0.015616089429253494
GNL3,5969,PC4,0.015613851323695064,0.015613851323695064
ZFP36L1,22972,PC4,-0.015600075024713425,0.015600075024713425
KCNJ6,32504,PC4,0.015558086611192462,0.015558086611192462
HINT1,9464,PC4,0.015539136160865602,0.015539136160865602
SERPINE2,5184,PC4,-0.015531131320548387,0.015531131320548387
PCDH8,22091,PC4,0.015473330904184497,0.015473330904184497
CCDC181,2327,PC4,0.015465370734491151,0.015465370734491151
HOPX,7586,PC4,0.015426703184192331,0.015426703184192331
CALM1,23206,PC4,0.015409565019802809,0.015409565019802809
LRRC17,12698,PC4,-0.015409485159373107,0.015409485159373107
EIF4A1,26285,PC4,0.015358014878946894,0.015358014878946894
MYLIP,10333,PC4,0.01534388547783931,0.01534388547783931
LGALS3BP,27766,PC4,0.015327223517019163,0.015327223517019163
YWHAH,31868,PC4,0.015313426256481048,0.015313426256481048
SMOC2,11759,PC4,0.015253774405521428,0.015253774405521428
COTL1,25892,PC4,-0.015224870067323695,0.015224870067323695
CNTFR,15854,PC4,-0.015201255017680737,0.015201255017680737
MEOX1,27104,PC4,-0.015174182450708815,0.015174182450708815
ATP6V0E2,13110,PC4,0.015140961864235108,0.015140961864235108
CFI,7960,PC4,-0.015138727879441621,0.015138727879441621
FAM111B,18907,PC4,0.015113536862036762,0.015113536862036762
HNRNPH1,10111,PC4,0.015025237463003854,0.015025237463003854
TSTD1,2207,PC4,0.01499369369917945,0.01499369369917945
QDPR,7353,PC4,0.014962050143087267,0.014962050143087267
CENPV,26453,PC4,0.014940718945187009,0.014940718945187009
OCIAD2,7531,PC4,0.014918178085136189,0.014918178085136189
ACOT7,173,PC4,0.01489290182579498,0.01489290182579498
SPATA18,7538,PC4,0.014868780430446794,0.014868780430446794
DNAAF3,31236,PC4,0.014867949829502658,0.014867949829502658
PPAP2C,29393,PC4,0.014750382043845552,0.014750382043845552
UBXN11,557,PC4,0.01473253263568234,0.01473253263568234
LINC01021,8713,PC4,-0.014717071090500368,0.014717071090500368
S100A11,1902,PC4,0.014712099135634364,0.014712099135634364
PCSK1N,13541,PC4,-0.014690807122839385,0.014690807122839385
RPLP1,24087,PC4,-0.014659058886074175,0.014659058886074175
IGFBP5,5072,PC4,0.014640614884894501,0.014640614884894501
HIST1H1C,10415,PC4,0.014571132373012384,0.014571132373012384
RPL8,15615,PC4,-0.014564416385630443,0.014564416385630443
BAALC,15243,PC4,-0.0144888247745242,0.0144888247745242
VKORC1,25258,PC4,0.014445606192355326,0.014445606192355326
DMRTA2,991,PC4,0.014402707900224864,0.014402707900224864
RAB3B,1009,PC4,0.014352516125370867,0.014352516125370867
DKK3,18459,PC4,-0.0142950319215636,0.0142950319215636
CCDC173,4664,PC4,0.01426692611619022,0.01426692611619022
NES,2095,PC4,-0.014264791268770479,0.014264791268770479
PTMS,20172,PC4,0.014207797459649734,0.014207797459649734
CRB2,16520,PC4,-0.014176414223741359,0.014176414223741359
ZFAS1,29160,PC4,-0.014168646130635532,0.014168646130635532
MIR7-3HG,29604,PC4,0.014157723449109203,0.014157723449109203
PRDX4,13379,PC4,0.014145141392381988,0.014145141392381988
YWHAE,26069,PC4,0.014141738248993086,0.014141738248993086
HIST2H2BE,1815,PC4,-0.014030689128735539,0.014030689128735539
ZIC2,22267,PC4,-0.014014761980073955,0.014014761980073955
ATF4,32028,PC4,0.013971104828890503,0.013971104828890503
C14orf142,23246,PC4,0.013943848734835937,0.013943848734835937
TSPAN13,11973,PC4,0.013926431801662257,0.013926431801662257
P4HTM,5854,PC4,0.013914124343296554,0.013914124343296554
ROPN1L,8638,PC4,0.013899299145805481,0.013899299145805481
SCG3,23878,PC4,0.013882390057676717,0.013882390057676717
SET,16619,PC4,0.013875217249880285,0.013875217249880285
SQSTM1,10120,PC4,-0.013832036096001608,0.013832036096001608
MMP11,31701,PC4,0.013795548652145655,0.013795548652145655
ASB4,12550,PC4,0.013781292660456418,0.013781292660456418
AKAP12,11614,PC4,-0.013690969834157,0.013690969834157
GAPDH,20155,PC4,0.013670715566830484,0.013670715566830484
ANXA1,16088,PC4,-0.013614112587940732,0.013614112587940732
FHL1,14088,PC4,-0.013606990268793124,0.013606990268793124
TNNC1,5963,PC4,-0.01347507581081771,0.01347507581081771
HEY1,15015,PC4,0.013404737567482497,0.013404737567482497
GSTP1,19263,PC4,-0.013357050828401733,0.013357050828401733
CD9,20142,PC4,0.013320151745108333,0.013320151745108333
CKB,23405,PC4,0.013312678938332845,0.013312678938332845
FXYD1,30376,PC4,-0.013251871040004911,0.013251871040004911
NR0B1,13410,PC4,0.013236394723496598,0.013236394723496598
NDFIP1,9714,PC4,-0.01316852697966888,0.01316852697966888
TIMP3,31891,PC4,-0.013147407310978274,0.013147407310978274
SERPINI1,6790,PC4,0.013145750900589418,0.013145750900589418
ZNF428,30709,PC4,-0.013105637074166463,0.013105637074166463
SUMO2,27658,PC4,0.013091923296136282,0.013091923296136282
SQLE,15385,PC4,0.013082307550571607,0.013082307550571607
HNRNPA1,20808,PC4,0.013057862190283298,0.013057862190283298
MYL9,28979,PC4,-0.013043690816464308,0.013043690816464308
C9orf171,16698,PC4,-0.012999998298553639,0.012999998298553639
CALD1,12952,PC4,-0.01296934107150107,0.01296934107150107
RPS7,3255,PC4,-0.012959188381335347,0.012959188381335347
WDR54,3964,PC4,0.012921189522755889,0.012921189522755889
BAMBI,17133,PC4,-0.012917182921761134,0.012917182921761134
BTF3,9050,PC4,-0.01282935913012354,0.01282935913012354
SERPINF1,26085,PC4,0.012824229111953566,0.012824229111953566
FOXA2,28796,PC4,0.012790889677459324,0.012790889677459324
S100B,32694,PC4,-0.012758405841825008,0.012758405841825008
DPY30,3572,PC4,0.012755959554203266,0.012755959554203266
DPYS,15255,PC4,0.012707154045983826,0.012707154045983826
LECT1,22090,PC4,0.012687498879534838,0.012687498879534838
FAM183A,870,PC4,0.012667069249457973,0.012667069249457973
RPL39,13968,PC4,-0.012647386771365373,0.012647386771365373
KLK11,31054,PC4,0.012543985601379844,0.012543985601379844
GNG5,1287,PC4,0.01249586496685664,0.01249586496685664
NGFRAP1,13864,PC4,-0.012490369834959573,0.012490369834959573
FGF12,7033,PC4,-0.012485850022083834,0.012485850022083834
CST3,28817,PC4,-0.012458779970795095,0.012458779970795095
GPX2,22941,PC4,0.012454653032257103,0.012454653032257103
DLL1,11786,PC4,0.012412589371218924,0.012412589371218924
RABL5,12674,PC4,0.012378162732619229,0.012378162732619229
FDFT1,14420,PC4,0.012351570930469907,0.012351570930469907
TSPO,32105,PC4,0.012343801124109852,0.012343801124109852
IGDCC3,24032,PC4,-0.012316699217519657,0.012316699217519657
TMEM31,13874,PC4,0.012315473157570977,0.012315473157570977
FAM216B,21982,PC4,0.01229972727426169,0.01229972727426169
PPP1R2,7075,PC4,0.012288423594429538,0.012288423594429538
AL132709.5,23360,PC4,0.012272978380870466,0.012272978380870466
TLE4,16115,PC4,-0.012263992138138982,0.012263992138138982
GDF10,17291,PC4,-0.01225352022542755,0.01225352022542755
C22orf42,31873,PC4,0.012244300121211606,0.012244300121211606
TCF12,23925,PC4,0.012227923594966933,0.012227923594966933
KLF6,16901,PC4,0.012222545513016292,0.012222545513016292
FXYD3,30374,PC4,0.012177881583368402,0.012177881583368402
GP2,25008,PC4,0.012159216013576741,0.012159216013576741
TMEM14B,10282,PC4,0.012132490855066548,0.012132490855066548
NQO1,25680,PC4,-0.0121244520433345,0.0121244520433345
HES1,7051,PC4,-0.012076904477578896,0.012076904477578896
CADM2,6144,PC4,-0.012059383142541187,0.012059383142541187
DUSP6,21187,PC4,0.012044549011487516,0.012044549011487516
CETN2,14193,PC4,-0.012015880969675574,0.012015880969675574
PARM1,7710,PC4,-0.011996198424711774,0.011996198424711774
CD63,20851,PC4,-0.011982386158707174,0.011982386158707174
COCH,22619,PC4,0.011971483998206668,0.011971483998206668
PLP1,13875,PC4,-0.011939347884777737,0.011939347884777737
APP,32324,PC4,-0.011913615569591795,0.011913615569591795
MARCKSL1,688,PC4,-0.011890006464602294,0.011890006464602294
BIK,32103,PC4,0.011859038296981742,0.011859038296981742
ZNF295-AS1,32557,PC4,0.011833431906893524,0.011833431906893524
TSC22D1,22001,PC4,-0.011788290439477735,0.011788290439477735
CEP63,6519,PC4,0.011783145772744594,0.011783145772744594
SLC32A1,29015,PC4,0.011764971652502672,0.011764971652502672
ATP6V0B,895,PC4,0.01175215602494334,0.01175215602494334
PAFAH1B3,30673,PC4,0.01173875109024462,0.01173875109024462
IER3,10569,PC4,-0.011738007788753802,0.011738007788753802
SPARCL1,7816,PC4,-0.011736594658559637,0.011736594658559637
C1orf192,2232,PC4,-0.01173003861912147,0.01173003861912147
SEZ6L,31751,PC4,0.011684223288434225,0.011684223288434225
SHISA2,21851,PC4,0.011622222803581295,0.011622222803581295
RPS5,31398,PC4,-0.01160987675940201,0.01160987675940201
C11orf88,19694,PC4,0.011605717558003836,0.011605717558003836
DOK5,29216,PC4,-0.011576144046807808,0.011576144046807808
SPON2,7169,PC4,-0.011570005663596967,0.011570005663596967
IFI6,594,PC4,-0.011545299515868968,0.011545299515868968
ALDH1A1,16087,PC4,0.01149963380876362,0.01149963380876362
COL1A2,12539,PC4,-0.011483328762445361,0.011483328762445361
PAM,9277,PC4,0.011459088969671098,0.011459088969671098
HTR2C,13936,PC4,-0.01141122816727881,0.01141122816727881
LOXL1,24144,PC4,-0.011400082326039616,0.011400082326039616
CTNNB1,5713,PC4,-0.011386879486118016,0.011386879486118016
DUSP4,14610,PC4,0.011342691388392731,0.011342691388392731
C21orf62,32421,PC4,-0.011329004992159252,0.011329004992159252
TNFRSF12A,24750,PC4,-0.011297413993638327,0.011297413993638327
SEP15,1313,PC4,0.011276364785165431,0.011276364785165431
EEF1D,15541,PC4,-0.011262690983631586,0.011262690983631586
RPS3,19420,PC4,-0.011258140047682113,0.011258140047682113
PMP22,26425,PC4,0.011257688420135756,0.011257688420135756
CPXM2,18029,PC4,-0.011251884740074934,0.011251884740074934
SLC12A2,9455,PC4,0.011224754607713907,0.011224754607713907
TTC3,32495,PC4,-0.01121560955165672,0.01121560955165672
KIF1A,5365,PC4,0.011200681411640089,0.011200681411640089
C22orf15,31699,PC4,0.011178496813148003,0.011178496813148003
BDNF,18593,PC4,-0.01117190673905556,0.01117190673905556
PCDH9,22124,PC4,-0.011166823935599568,0.011166823935599568
MEAF6,770,PC4,0.01112502409289322,0.01112502409289322
DDAH2,10629,PC4,-0.01111985026330681,0.01111985026330681
ARF4,6019,PC4,-0.011119025277864696,0.011119025277864696
PDIA3,23775,PC4,-0.011112552679280475,0.011112552679280475
CD302,4601,PC4,-0.011111131713680797,0.011111131713680797
PEBP1,21512,PC4,-0.011104246393713569,0.011104246393713569
RP11-542G1.1,7714,PC4,0.011085790622747876,0.011085790622747876
MEG3,23354,PC4,0.011042707176155851,0.011042707176155851
TBCB,30442,PC4,0.01103660599351954,0.01103660599351954
INSIG1,13185,PC4,0.011030506132000793,0.011030506132000793
RPS15,29462,PC4,-0.011015348584505941,0.011015348584505941
MORF4L1,24251,PC4,-0.010970053647629782,0.010970053647629782
TSPAN1,935,PC4,0.010963346111562126,0.010963346111562126
SYT5,31238,PC4,0.010933389161809635,0.010933389161809635
TEKT1,26228,PC4,0.010884823034133007,0.010884823034133007
FHL2,4226,PC4,0.010842682938198055,0.010842682938198055
PCMT1,11593,PC4,0.010831070385004965,0.010831070385004965
TIMP1,13507,PC4,-0.01082037718734904,0.01082037718734904
MACF1,800,PC4,0.0107950113124732,0.0107950113124732
CHGB,28672,PC4,0.010773161366114567,0.010773161366114567
SLC13A4,12964,PC4,-0.010756328105340107,0.010756328105340107
SERINC1,11375,PC4,-0.010749452620979547,0.010749452620979547
PTPRN,5136,PC4,0.010733163965042408,0.010733163965042408
RP4-665J23.1,1345,PC4,-0.01072371964016598,0.01072371964016598
SERGEF,18514,PC4,0.010688776182089892,0.010688776182089892
RP11-395G23.3,15264,PC4,0.010679207841825866,0.010679207841825866
DNAJC19,6900,PC4,0.010663836485826257,0.010663836485826257
CNN3,1386,PC4,-0.010617539124770174,0.010617539124770174
PPP3CA,7896,PC4,0.010595435519666619,0.010595435519666619
SLC3A2,19048,PC4,-0.010580884272612395,0.010580884272612395
LMO4,1319,PC4,0.010563330982796,0.010563330982796
STMND1,10338,PC4,0.01056149251114089,0.01056149251114089
UCHL1,7479,PC4,-0.010543452957529637,0.010543452957529637
TMEM59,1057,PC4,0.010521136458214944,0.010521136458214944
SMIM6,27675,PC4,0.010473602588733123,0.010473602588733123
YWHAQ,3308,PC4,0.010464743326036929,0.010464743326036929
EVL,23335,PC4,0.010453133058224741,0.010453133058224741
MAP2,5017,PC4,-0.010426019780317033,0.010426019780317033
HLA-A,10534,PC4,0.010370158648860752,0.010370158648860752
HSPB1,12429,PC4,-0.010348724195631279,0.010348724195631279
ATP6V1B2,14488,PC4,0.010338641482512931,0.010338641482512931
TKT,5985,PC4,-0.01026629598700904,0.01026629598700904
SPOCK1,9566,PC4,0.010261132317425257,0.010261132317425257
ATF3,2794,PC4,-0.010206947015240822,0.010206947015240822
PPIB,24007,PC4,0.01020445460672892,0.01020445460672892
PLS3,13942,PC4,-0.01019228047155426,0.01019228047155426
FGF14,22278,PC4,0.010168142640703618,0.010168142640703618
RDH10,14971,PC4,-0.010151661784808917,0.010151661784808917
PDGFD,19635,PC4,-0.010145168087695968,0.010145168087695968
HSD17B2,25855,PC4,-0.010138618505977786,0.010138618505977786
GRHL2,15224,PC4,0.010134018651391526,0.010134018651391526
TSPYL1,11342,PC4,-0.010127714367519346,0.010127714367519346
ASNS,12565,PC4,0.010117920036770584,0.010117920036770584
CD36,12455,PC4,0.010102281670015985,0.010102281670015985
AMBN,7666,PC4,0.010094161715352669,0.010094161715352669
NRP2,4971,PC4,-0.010082306680085515,0.010082306680085515
FAM92B,25900,PC4,0.010069869286242475,0.010069869286242475
RPLP2,18185,PC4,-0.010050935100537691,0.010050935100537691
HSPBP1,31244,PC4,0.010049983039361604,0.010049983039361604
ID4,10355,PC4,0.010037248089644792,0.010037248089644792
PPP1R32,18981,PC4,0.010036429255641945,0.010036429255641945
CLDN6,24749,PC4,-0.010011158760975237,0.010011158760975237
CCNI,7746,PC4,-0.009978655554320329,0.009978655554320329
MT-ND4,32705,PC4,0.00991833672478862,0.00991833672478862
RPS26,20868,PC4,-0.009869190871810997,0.009869190871810997
LYPD1,4469,PC4,-0.009845667244071028,0.009845667244071028
DHCR7,19333,PC4,0.009842866416318853,0.009842866416318853
SPAG6,17084,PC4,0.009832020984414195,0.009832020984414195
MT-ND3,32703,PC4,-0.009820285426786608,0.009820285426786608
LINC01171,19577,PC4,0.009815699017993094,0.009815699017993094
HSP90B1,21326,PC4,0.009795274722934094,0.009795274722934094
BTG1,21214,PC4,-0.00978711517470704,0.00978711517470704
TPPP3,25605,PC4,0.009779097026639023,0.009779097026639023
CRYM,25032,PC4,0.009737129846009853,0.009737129846009853
RPE65,1191,PC4,-0.00968229558995782,0.00968229558995782
TCEB2,24731,PC4,-0.00963481171916888,0.00963481171916888
RP11-89K21.1,3679,PC4,-0.009600405801107261,0.009600405801107261
PCSK2,28738,PC4,0.009584056021372266,0.009584056021372266
DUSP1,9986,PC4,-0.00944843895829713,0.00944843895829713
CCDC78,24604,PC4,0.009431195970524173,0.009431195970524173
SNTN,6056,PC4,0.009429072093944144,0.009429072093944144
GAP43,6315,PC4,-0.009425776290698667,0.009425776290698667
CRIP1,23466,PC4,-0.009418317998100757,0.009418317998100757
GFRA1,17951,PC4,0.009372522845543695,0.009372522845543695
MSC,14959,PC4,0.009340193054291231,0.009340193054291231
DYNLT1,11665,PC4,0.009315385285898568,0.009315385285898568
SMOC1,22988,PC4,-0.009313934540703934,0.009313934540703934
SLC7A5,25957,PC4,0.009302936910628007,0.009302936910628007
NDNL2,23554,PC4,0.009275960050109456,0.009275960050109456
DUSP23,2161,PC4,0.009272029553277616,0.009272029553277616
C4orf48,7188,PC4,-0.009244117091016827,0.009244117091016827
FOXP1,6100,PC4,0.00923093002650678,0.00923093002650678
CGA,11155,PC4,0.009187357820661015,0.009187357820661015
RP11-395L14.4,4325,PC4,-0.009179396168413383,0.009179396168413383
NRXN1,3735,PC4,0.009159088959095453,0.009159088959095453
NR0B2,575,PC4,0.009146630989453647,0.009146630989453647
CDKN2B,15777,PC4,-0.009110899727264013,0.009110899727264013
NME1,27350,PC4,0.009104774109369171,0.009104774109369171
TCTEX1D2,7096,PC4,0.009046897477826143,0.009046897477826143
MARCKS,11325,PC4,0.009035039328108795,0.009035039328108795
PSAT1,16112,PC4,-0.008971796792583552,0.008971796792583552
DNAJB9,12753,PC4,-0.008955332253388707,0.008955332253388707
HTRA1,18012,PC4,-0.008949845438974757,0.008949845438974757
HMGN3,11108,PC4,-0.008938746303023524,0.008938746303023524
TEKT2,751,PC4,0.008919653853880159,0.008919653853880159
ATP5E,29270,PC4,-0.008878415508655035,0.008878415508655035
PRDX2,29915,PC4,0.008851106888371058,0.008851106888371058
ATP2B1,21195,PC4,-0.0088441228823533,0.0088441228823533
RPRML,27208,PC4,-0.008826571604497489,0.008826571604497489
DIO3,23373,PC4,-0.008773899572190207,0.008773899572190207
SPA17,19921,PC4,0.008759115678165305,0.008759115678165305
CXCL14,9549,PC4,-0.008758490931613981,0.008758490931613981
TPM1,23986,PC4,-0.00872716533929845,0.00872716533929845
SNCA,7840,PC4,-0.008712031165134245,0.008712031165134245
MVD,25975,PC4,0.008591767311522268,0.008591767311522268
CBX6,32008,PC4,0.008588852551650435,0.008588852551650435
RAB38,19537,PC4,-0.00858763822127508,0.00858763822127508
MEOX2,11958,PC4,0.008561233929561226,0.008561233929561226
LINC00261,28795,PC4,0.008537994523679347,0.008537994523679347
CYP1B1,3621,PC4,0.00853669513401122,0.00853669513401122
ATP6V0E1,9992,PC4,-0.00853149031013097,0.00853149031013097
UBA52,30135,PC4,-0.008529793302026438,0.008529793302026438
CCDC65,20621,PC4,0.008497729109722631,0.008497729109722631
CORO1A,25198,PC4,0.008465598756836534,0.008465598756836534
YWHAZ,15212,PC4,0.008465493853404862,0.008465493853404862
POLR2L,18190,PC4,-0.008434624926075758,0.008434624926075758
HERC5,7828,PC4,0.00841787371256294,0.00841787371256294
ADI1,3249,PC4,0.008384241238897413,0.008384241238897413
MS4A6A,18937,PC4,-0.008361135308803367,0.008361135308803367
VAMP5,4040,PC4,-0.00835346013575492,0.00835346013575492
TACSTD2,1107,PC4,0.00834811066069259,0.00834811066069259
RAMP1,5316,PC4,0.008339652891986958,0.008339652891986958
DGCR6,31573,PC4,-0.008338616613874219,0.008338616613874219
CDC42SE1,1857,PC4,0.008334625438418293,0.008334625438418293
TXN,16379,PC4,0.008305248272175122,0.008305248272175122
ASCL2,18236,PC4,0.008291501578092785,0.008291501578092785
ATAT1,10558,PC4,-0.008252631309091764,0.008252631309091764
IK,9636,PC4,0.008208575584557766,0.008208575584557766
HDAC2,11328,PC4,0.008194214968507665,0.008194214968507665
ZNF462,16355,PC4,-0.00817351144475642,0.00817351144475642
NPTX2,12574,PC4,0.008060140869084907,0.008060140869084907
PTPRE,18067,PC4,0.00804910829487831,0.00804910829487831
TPM2,15892,PC4,-0.00800728565257012,0.00800728565257012
AGR3,11976,PC4,0.007994680115019503,0.007994680115019503
PIFO,1558,PC4,-0.007990755100221743,0.007990755100221743
HIST1H2BK,10457,PC4,-0.007956472316107261,0.007956472316107261
IGFBP7,7592,PC4,-0.007886099385053434,0.007886099385053434
CCDC19,2168,PC4,0.00787437541908839,0.00787437541908839
S100A6,1962,PC4,0.007868380721594872,0.007868380721594872
OSTC,7950,PC4,-0.007866818565441223,0.007866818565441223
SLC38A1,20567,PC4,0.007862696145221301,0.007862696145221301
IDI1,16877,PC4,0.00781539138255264,0.00781539138255264
TCEAL2,13839,PC4,0.007759352131165082,0.007759352131165082
CP,6638,PC4,-0.007745968954017797,0.007745968954017797
FOXJ1,27702,PC4,0.007745172911657933,0.007745172911657933
JUN,1109,PC4,-0.007738821476364886,0.007738821476364886
CXADR,32269,PC4,-0.007727091856210072,0.007727091856210072
IER2,29942,PC4,0.007698541352356338,0.007698541352356338
PTPRO,20358,PC4,-0.007650920878803035,0.007650920878803035
TCTEX1D1,1175,PC4,-0.007635810976091814,0.007635810976091814
HSPA5,16544,PC4,-0.007622100424915347,0.007622100424915347
NSG2,10010,PC4,0.007588347192627184,0.007588347192627184
TNNT1,31233,PC4,0.0075394838284542015,0.0075394838284542015
CDHR3,12724,PC4,0.00751678899680251,0.00751678899680251
TMEM47,13423,PC4,-0.007493454890622923,0.007493454890622923
VAT1L,25813,PC4,-0.007440677336122097,0.007440677336122097
TXNIP,1722,PC4,0.007439977910925201,0.007439977910925201
TNMD,13811,PC4,-0.007420619186161181,0.007420619186161181
GNB3,20176,PC4,0.007417101484184269,0.007417101484184269
PPP2R2B,9745,PC4,0.007346263689505343,0.007346263689505343
EFCAB1,14779,PC4,0.007343524861507004,0.007343524861507004
