gene,gene_index,mean,var
BMP3,7770,0.015939529331322033,0.023174345046121165
RASGEF1B,7773,0.09921744353003283,0.18874967733966366
HNRNPD,7776,3.3728666609115314,5.650055721453796
HNRNPDL,7778,6.616851331257722,12.014623640906635
SPARCL1,7816,0.0009147950802733349,0.0016902322618667421
IBSP,7820,4.8226982028864553e-05,0.00010546463978270056
SPP1,7822,0.06556333510859055,0.757085473406724
RP11-115D19.1,7839,0.09811668245520808,0.1498589103780148
ADH1B,7881,0.00011429019582096742,0.00022086220141640238
H2AFZ,7891,7.822566719377892,35.78715934897318
DDIT4L,7893,0.039711562386880166,0.06455423399341434
SLC39A8,7900,0.3339491974167694,0.9389283616387372
CENPE,7911,0.2240927125764629,0.3722635812717142
OSTC,7950,4.706947889259224,6.974400329286173
PITX2,7970,0.12179639574388502,0.2966006199410649
C4orf32,7976,0.004419812820533593,0.006536956587603684
NEUROG2,7982,0.0902581388338905,0.1693862519617421
MIR302B,7986,0.11957837436269679,0.25291216370511493
RP11-650J17.1,7990,0.00010815983083853396,0.000167448161250201
SNHG8,8006,3.6798399351918745,8.543604491707258
C4orf3,8016,3.961268810441748,6.711095406257703
MAD2L1,8024,1.5159484698181207,3.7776878331113783
ANXA5,8032,1.6178248312646486,2.419731065554903
CCNA2,8036,0.6991222774596918,2.075545061591758
IL2,8042,6.971453671865961e-06,1.184031305138655e-05
RP11-93I21.3,8056,2.697310686656551e-05,4.13594795346116e-05
HHIP,8172,0.034312019068332526,0.060418104462298325
POU4F2,8194,0.0001396855674491837,0.00023248664191892102
MAB21L2,8217,0.2211477005856,0.32321675185486665
MND1,8248,0.7030783811591065,1.0195359415282321
SFRP2,8253,0.707680368255332,1.2750730285640453
MSMO1,8318,0.8278458661827136,1.8742513511577221
CPE,8319,0.7064256359820039,1.4611714073909847
PALLD,8329,0.4205624872209059,0.6525466829068636
HMGB2,8355,14.664275335251597,169.9214811234533
RP13-577H12.2,8377,0.00010859243016106304,0.00025393572356437275
GPM6A,8380,0.098295237902038,0.14317188428661
RP11-290F5.2,8425,0.002067068566613385,0.0032672606001753115
RP11-701P16.5,8436,0.0002410116867288199,0.0004333668292689494
RP11-386B13.3,8440,8.380193400255676e-06,1.7108999206375023e-05
ANKRD37,8446,0.29426908495977905,0.6556292921472648
RP11-301L8.2,8453,9.323344257446947e-05,0.00016347246327528124
RP11-696F12.1,8469,2.1863578861947597e-05,3.6832875041749484e-05
RP11-91J3.2,8472,1.0708659247651972e-05,1.673603837187181e-05
TRIML2,8478,0.0008218518861379245,0.0012289732895494358
CTD-2194D22.2,8544,1.4836788872322788e-05,2.8362032431304062e-05
C5orf49,8606,0.0146253071153936,0.021480885063182447
RP11-480D4.2,8611,7.733041039560248e-06,1.456857655319808e-05
CCT5,8631,3.152283133481342,4.754089300936558
CTNND2,8649,0.04288695157162655,0.06212994093787774
MYO10,8675,0.6118456582698986,0.8926850428510609
BASP1,8676,2.4971153078988846,4.944835007819449
LINC01021,8713,0.5208601134456465,0.8699409901844295
CDH6,8719,0.13378331331061466,0.2190276619194566
CAPSL,8764,0.0021041048836853006,0.0030563691757808788
RP11-79C6.3,8765,9.515280177942282e-06,1.6142380385735513e-05
SLC1A3,8773,0.052440987712620395,0.07570884975456221
DAB2,8805,0.23984253372125552,0.4299492658716495
PLCXD3,8817,0.0031153785620323176,0.005236485293656129
SEPP1,8824,0.39500449737529914,0.6326245831231575
CTD-2035E11.3,8827,0.002729971712622829,0.004883017772166181
CTD-2035E11.4,8828,0.0008967424830354669,0.02026546491927791
HMGCS1,8835,0.2283445943822525,0.35134313959938
