model,k,param_str,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,balanced_accuracy_mean,balanced_accuracy_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,f1_mean,f1_std,brier_mean,brier_std,scheme,pool_correction,tuning,n_outer_folds,selection_distribution
logistic_l2,4,C=10.0,0.9539682539682539,0.008875750084323192,0.9747530351002819,0.007345187712733387,0.9235863095238095,0.011446678175252195,0.928125,0.009120781622613693,0.919047619047619,0.023002185311411835,0.9453593499676358,0.0061000410296878586,0.06821633902210471,0.004789901534536519,plain,False,flat,,
logistic_l2,4,C=100.0,0.950297619047619,0.011755824477087184,0.9715544397597252,0.011613131409581076,0.9200892857142857,0.014551579726516387,0.91875,0.008216777476527236,0.9214285714285714,0.02522261679693762,0.9408109838224095,0.008019650708447656,0.07259065645403662,0.004874247601492006,plain,False,flat,,
logistic_l2,5,C=0.01,0.9629960317460317,0.004497536858269802,0.9778372927201783,0.003605012604253809,0.920610119047619,0.01000737132654459,0.9364583333333334,0.014274169993815597,0.9047619047619048,0.0158730158730159,0.9467746209478358,0.007927073978619395,0.13862943003365213,0.0023399856607650344,plain,False,flat,,
logistic_l2,5,C=0.1,0.9606894841269842,0.0034271490291292958,0.9770426958401908,0.002585400219326766,0.9191964285714285,0.00688394851560734,0.93125,0.005379143536399168,0.9071428571428571,0.01351538600470352,0.9445329636147106,0.0037131812071337926,0.0734941345585278,0.0020510754909957886,plain,False,flat,,
logistic_l2,5,C=1.0,0.9534226190476189,0.004293851279928416,0.9730672437689905,0.0029982745812665076,0.9224702380952381,0.012552641736418015,0.9354166666666666,0.004392052305789389,0.9095238095238095,0.021879442463635292,0.9472733608308147,0.006407929457399722,0.0670181299055537,0.0032068513707946156,plain,False,flat,,
logistic_l2,5,C=10.0,0.9497767857142858,0.007397408054468538,0.9715636743090437,0.0062913346971607,0.9154017857142858,0.014208733907436285,0.9260416666666667,0.009120781622613674,0.9047619047619048,0.02244783432338248,0.9412405483030414,0.008429372495813898,0.0709077493049361,0.005256522523548636,plain,False,flat,,
logistic_l2,5,C=100.0,0.9468998015873016,0.010210873700311157,0.9696474848921456,0.010439466980560681,0.9113839285714287,0.014936445800627321,0.915625,0.005912981377057787,0.9071428571428571,0.026202498443205047,0.9361236128707565,0.007728993914158113,0.07733727472874576,0.005971484059129221,plain,False,flat,,
logistic_l2,6,C=0.01,0.9645337301587302,0.004710125507025204,0.9792903516601854,0.0034632276396847636,0.9223214285714285,0.008007495032429408,0.9375,0.012028130608117193,0.9071428571428571,0.0075292325242104375,0.9478349431901638,0.007044833797901168,0.1385978046102737,0.002344216384916569,plain,False,flat,,
logistic_l2,6,C=0.1,0.9628968253968253,0.003558161104986051,0.978654126917544,0.0023851064945505343,0.9197172619047619,0.0038494428519227335,0.9322916666666666,0.005490065382236742,0.9071428571428571,0.0075292325242104375,0.9450846383097222,0.002833005081634481,0.07256371217468893,0.0022716132773665508,plain,False,flat,,
logistic_l2,6,C=1.0,0.9604166666666666,0.003959978142836705,0.9777489497468332,0.002683162670794524,0.923139880952381,0.00912651234546704,0.934375,0.005031728036871316,0.9119047619047619,0.01607020375501325,0.947206609905378,0.004913140039249802,0.06327620747558618,0.003269993725243857,plain,False,flat,,
